txn_id,timestamp,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,amount,amount_was_negative,amount_missing,utr,utr_valid,utr_missing,mcc,status
TXN00006471,2026-01-06 07:08:53,USR13328,False,MCH4618,False,16452.17,False,False,UTR4970809095,True,False,,FAILED
TXN00012610,2026-01-04 14:15:22,USR43382,True,MCH8738,False,22261.65,False,False,UTR0187479178,True,False,4131,PENDING
TXN00012896,2026-03-31 08:48:19,USR90581,False,MCH5862,False,2682.07,False,False,UTR4302256981,True,False,,SUCCESS
TXN00015694,2026-03-31 08:49:29,USR49142,True,MCH3074,False,2089.01,False,False,UTR6560355574,True,False,7011,SUCCESS
TXN00015998,2026-03-13 23:20:08,USR42664,False,MCH6943,True,17932.5,False,False,UTR9923320160,True,False,4131,SUCCESS
TXN00006206,2026-02-03 06:37:31,USR18320,True,MCH7650,False,23696.94,False,False,UTR2685163091,True,False,7011,SUCCESS
TXN00004310,2026-02-19 13:57:42,USR53272,False,MCH6477,True,19588.9,False,False,UTR0165934508,True,False,5411,SUCCESS
TXN00016348,2026-03-08 10:48:29,USR47521,False,MCH1201,False,410.75,False,False,UTR2968158791,True,False,4131,PENDING
TXN00003068,2026-01-30 22:57:05,USR89641,False,MCH1021,True,24125.73,False,False,UTR7200095536,True,False,5411,PENDING
TXN00004745,2026-02-16 07:02:24,USR45264,False,MCH6812,True,5825.88,False,False,UTR5945477802,True,False,7011,SUCCESS
TXN00019511,2026-01-13 13:05:36,USR68474,False,MCH2305,False,13724.0,False,False,UTR2009984708,True,False,4131,SUCCESS
TXN00013035,2026-02-09 02:29:02,USR87189,True,MCH6329,True,1068.62,False,False,UTR2797621465,True,False,5411,FAILED
TXN00017244,2026-01-22 12:43:37,USR16815,False,MCH6658,False,5642.59,False,False,UTR5084292814,True,False,5812,PENDING
TXN00002941,2026-02-01 07:51:14,USR52310,True,MCH4420,False,6640.5,False,False,UTR8442153446,True,False,5411,PENDING
TXN00002854,2026-03-20 16:37:57,USR51085,False,MCH2821,False,22956.79,False,False,UTR2934576868,True,False,7011,SUCCESS
TXN00015426,2026-02-05 07:09:19,USR14911,False,MCH1229,True,14134.29,False,False,UTR3457185412,True,False,5812,SUCCESS
TXN00019577,2026-03-14 19:25:46,USR27056,False,MCH7895,True,14062.78,False,False,UTR4573704437,True,False,4131,SUCCESS
TXN00010961,2026-03-01 22:55:49,USR48343,False,MCH2000,False,7883.25,False,False,,False,True,4131,PENDING
TXN00010185,2026-01-08 01:54:53,USR29779,False,MCH8892,False,16004.82,False,False,UTR2355292827,True,False,5812,SUCCESS
TXN00013794,2026-03-16 14:22:53,USR41859,False,MCH6636,False,19056.66,False,False,UTR5375766018,True,False,,SUCCESS
TXN00001717,2026-03-18 13:35:44,USR68459,False,MCH1206,False,1453.94,False,False,UTR3984385507,True,False,4131,SUCCESS
TXN00013917,2026-03-18 19:09:25,USR62284,False,MCH7950,True,20118.74,False,False,UTR1984534917,True,False,4131,FAILED
TXN00006159,2026-02-07 05:11:31,USR66773,True,MCH1127,False,3410.05,False,False,UTR6695730908,True,False,5912,PENDING
TXN00003857,2026-03-22 21:52:33,USR58884,True,MCH4825,False,8873.11,False,False,UTR1449054994,True,False,4131,SUCCESS
TXN00011402,2026-03-23 00:00:00,USR64936,False,MCH9677,False,11320.0,False,False,UTR8795128420,True,False,4131,SUCCESS
TXN00014120,2026-02-09 03:55:02,USR81382,False,MCH1794,False,798.05,False,False,UTR9990810015,True,False,5411,PENDING
TXN00013134,2026-01-13 21:28:07,USR63727,False,MCH8500,False,10304.87,False,False,UTR5849905030,True,False,,SUCCESS
TXN00015529,2026-02-23 05:47:30,USR81404,False,MCH8109,True,13190.63,False,False,UTR2564628865,True,False,5411,SUCCESS
TXN00005052,2026-03-20 02:14:36,USR80919,True,MCH2402,True,20131.31,False,False,UTR5102809813,True,False,,PENDING
TXN00016463,2026-01-09 02:50:36,USR23448,False,MCH1931,False,4249.0,False,False,UTR3497480597,True,False,4131,PENDING
TXN00001592,2026-03-10 08:11:04,USR25373,False,MCH4982,True,24781.49,False,False,UTR2214841234,True,False,5812,SUCCESS
TXN00009516,2026-01-15 11:56:33,USR19724,False,MCH3413,False,4733.54,False,False,UTR1879452912,True,False,5411,SUCCESS
TXN00005187,2026-02-14 23:40:32,USR19721,False,MCH4555,False,16918.66,False,False,UTR7879436675,True,False,,PENDING
TXN00014740,2026-03-12 02:57:12,USR28051,False,MCH6363,False,8938.0,False,False,UTR7120292107,True,False,5411,SUCCESS
TXN00004126,2026-02-04 08:40:48,USR16673,False,MCH8291,True,16912.26,False,False,UTR5098306356,True,False,,SUCCESS
TXN00007648,2026-02-28 20:55:44,USR34159,False,MCH5479,True,5011.85,False,False,UTR1410571008,True,False,5411,PENDING
TXN00019651,2026-02-08 05:15:35,USR54969,False,MCH9588,False,7435.76,False,False,UTR3993328320,True,False,5411,PENDING
TXN00019319,2026-03-14 06:17:32,USR76215,False,MCH1297,True,24511.74,False,False,UTR9668524993,True,False,5411,SUCCESS
TXN00011703,2026-02-12 00:45:16,USR67302,False,MCH3089,True,2674.42,False,False,UTR0023504737,True,False,5912,PENDING
TXN00011421,2026-02-08 07:58:38,USR95507,False,MCH1593,True,17605.1,False,False,UTR0013696700,True,False,5912,PENDING
TXN00011077,2026-01-30 12:10:18,USR22960,True,MCH3912,False,10211.46,False,False,UTR1282043148,True,False,4131,SUCCESS
TXN00010427,2026-03-18 22:03:16,USR62120,True,MCH3320,False,8097.0,False,False,,False,True,5411,PENDING
TXN00016122,2026-03-11 23:04:16,USR62017,False,MCH1261,True,16992.0,False,False,UTR9379712979,True,False,5411,PENDING
TXN00015585,2026-03-18 13:54:52,USR93154,True,MCH1015,True,2777.47,False,False,UTR9168563547,True,False,5411,SUCCESS
TXN00009863,2026-02-05 18:51:01,USR46776,True,MCH1975,False,23332.58,False,False,UTR9985090669,True,False,5411,SUCCESS
TXN00014493,2026-03-18 19:46:08,USR17073,False,MCH1061,False,5483.77,False,False,,False,True,4131,PENDING
TXN00012850,2026-02-20 05:30:35,USR53065,False,MCH5513,False,12921.17,False,False,UTR4618838286,True,False,5912,SUCCESS
TXN00005600,2026-03-31 20:44:34,USR80268,False,MCH2894,True,17886.0,False,False,UTR3511924902,True,False,4131,SUCCESS
TXN00001988,2026-03-24 19:09:03,USR83841,True,MCH6696,False,12416.56,False,False,UTR0119423074,True,False,4131,SUCCESS
TXN00006384,2026-03-08 23:35:21,USR91183,False,MCH9357,False,6173.94,False,False,UTR9895207488,True,False,5912,SUCCESS
TXN00017094,2026-03-14 23:39:01,USR85837,False,MCH4048,True,7521.42,False,False,UTR9661924197,True,False,5812,PENDING
TXN00003432,2026-01-18 00:55:58,USR16385,True,MCH2722,False,24767.07,False,False,UTR8172505676,True,False,5812,SUCCESS
TXN00012160,2026-02-28 20:57:17,USR46564,False,MCH8590,False,3857.82,False,False,UTR9603335925,True,False,5812,SUCCESS
TXN00014159,2026-01-30 13:52:31,USR20673,False,MCH5127,True,21519.61,False,False,UTR2260656723,True,False,5812,SUCCESS
TXN00001640,2026-02-15 04:07:07,USR42986,False,MCH1814,False,23175.75,False,False,UTR2129535009,True,False,5411,PENDING
TXN00011664,2026-01-08 07:30:39,USR89514,False,MCH8906,False,19880.57,False,False,UTR6143328643,True,False,5411,PENDING
TXN00018472,2026-02-18 15:03:56,USR14484,False,MCH7675,True,21085.59,False,False,,False,True,5912,SUCCESS
TXN00010087,2026-01-10 11:39:16,USR83080,True,MCH6072,True,17907.19,False,False,UTR4214891586,True,False,5812,SUCCESS
TXN00010742,2026-01-24 04:03:16,USR59522,False,MCH9903,False,19431.26,False,False,UTR1890225445,True,False,,SUCCESS
TXN00005776,2026-02-22 00:06:59,USR32795,False,MCH9492,True,9389.28,False,False,UTR7726558489,True,False,5411,PENDING
TXN00001926,2026-03-14 09:31:33,USR35509,False,MCH7784,True,2334.0,False,False,UTR8637708336,True,False,4131,SUCCESS
TXN00007064,2026-03-04 17:07:46,USR13249,False,MCH1681,False,19465.11,False,False,UTR3705447646,True,False,5812,SUCCESS
TXN00013759,2026-03-09 10:57:30,USR11173,False,MCH5413,True,4606.85,False,False,UTR4327852986,True,False,5912,SUCCESS
TXN00016979,2026-03-06 00:00:00,USR94819,True,MCH4041,True,2496.0,False,False,UTR5488945033,True,False,,SUCCESS
TXN00014573,2026-03-18 09:46:30,USR34328,True,MCH3352,False,13313.45,False,False,UTR6066769452,True,False,5812,SUCCESS
TXN00004327,2026-01-15 15:15:40,USR78955,False,MCH6907,True,561.43,False,False,UTR2277311896,True,False,,SUCCESS
TXN00008167,2026-03-11 10:31:38,USR88921,False,MCH8296,True,1316.19,False,False,UTR0040626337,True,False,7011,SUCCESS
TXN00007582,2026-03-01 14:38:36,USR44066,True,MCH9463,True,9864.59,False,False,UTR6326476754,True,False,,SUCCESS
TXN00005930,2026-01-27 03:00:36,USR27982,False,MCH1480,True,22312.8,False,False,UTR3130054479,True,False,7011,PENDING
TXN00000534,2026-03-03 13:59:23,USR88018,True,MCH6659,False,13890.0,False,False,UTR9375365006,True,False,5411,SUCCESS
TXN00007602,2026-01-19 21:47:32,USR33452,False,MCH6236,False,4425.29,False,False,UTR6233513666,True,False,5812,SUCCESS
TXN00018909,2026-01-17 22:36:12,USR31409,False,MCH4978,False,12840.0,False,False,UTR7399175551,True,False,5411,SUCCESS
TXN00014308,2026-01-08 10:20:10,USR85526,False,MCH6023,True,4638.73,False,False,UTR9595712893,True,False,4131,PENDING
TXN00010793,2026-03-28 14:17:06,USR74107,False,MCH6525,False,20485.15,False,False,UTR0197342913,True,False,5812,SUCCESS
TXN00019794,2026-03-11 08:50:49,USR22727,True,MCH8020,False,1519.44,False,False,UTR6617460681,True,False,5411,SUCCESS
TXN00009416,2026-01-30 22:20:51,USR29463,False,MCH4106,True,1781.08,False,False,,False,True,,SUCCESS
TXN00019093,2026-02-28 19:01:25,USR23506,True,MCH2061,False,3457.4,False,False,UTR7990869861,True,False,5912,SUCCESS
TXN00013467,2026-03-02 16:54:24,USR16119,False,MCH3983,True,13252.18,False,False,UTR2968506699,True,False,5912,SUCCESS
TXN00009644,2026-02-01 15:19:53,USR52086,False,MCH1863,True,3312.72,False,False,UTR9216133846,True,False,5411,SUCCESS
TXN00001759,2026-03-25 12:16:22,USR32091,False,MCH4660,False,2752.0,False,False,UTR5407410024,True,False,5411,PENDING
TXN00005417,2026-01-20 13:26:45,USR15546,False,MCH4530,True,8843.0,False,False,UTR4587666516,True,False,7011,SUCCESS
TXN00019234,2026-02-11 19:13:31,USR72862,False,MCH7645,True,14095.83,False,False,UTR3314387001,True,False,5411,SUCCESS
TXN00008764,2026-02-16 21:31:58,USR15827,False,MCH6161,True,22466.99,False,False,UTR8164715044,True,False,5912,SUCCESS
TXN00000979,2026-01-25 00:12:42,USR93608,True,MCH3824,True,12414.0,False,False,UTR0504447597,True,False,5912,SUCCESS
TXN00010564,2026-02-04 19:34:32,USR88025,False,MCH7584,False,5783.59,False,False,UTR9233720780,True,False,5912,PENDING
TXN00007711,2026-01-26 13:38:57,USR35674,True,MCH9382,False,845.33,False,False,UTR9693072895,True,False,4131,SUCCESS
TXN00005432,2026-03-10 10:03:41,USR71581,False,MCH6772,True,2223.57,False,False,UTR5422128772,True,False,,SUCCESS
TXN00005583,2026-01-04 00:13:09,USR88900,False,MCH9338,True,20661.49,False,False,UTR4678856348,True,False,4131,SUCCESS
TXN00017047,2026-02-04 03:35:16,USR61500,False,MCH8566,True,14273.51,False,False,UTR2119866343,True,False,5812,PENDING
TXN00016822,2026-03-08 05:38:35,USR49592,False,MCH6560,True,13190.75,False,False,UTR0567551547,True,False,5411,PENDING
TXN00009199,2026-02-03 21:16:30,USR71345,False,MCH3417,False,16966.9,False,False,UTR2570303783,True,False,5812,SUCCESS
TXN00009072,2026-01-09 18:44:32,USR33210,True,MCH7894,False,18794.48,False,False,UTR5775713670,True,False,7011,PENDING
TXN00019759,2026-03-02 19:04:11,USR91526,False,MCH1585,True,16223.48,False,False,UTR9719630792,True,False,5411,PENDING
TXN00013875,2026-01-13 16:46:25,USR82873,False,MCH8789,True,10059.74,False,False,UTR2472463928,True,False,5411,SUCCESS
TXN00000119,2026-03-08 19:32:00,USR47627,True,MCH9633,False,22315.0,False,False,,False,True,5812,SUCCESS
TXN00009529,2026-01-31 22:07:25,USR98467,True,MCH2327,True,24722.0,False,False,UTR9549246296,True,False,5912,FAILED
TXN00013447,2026-01-01 19:38:47,USR63780,True,MCH6930,True,9695.67,False,False,UTR5770787423,True,False,7011,SUCCESS
TXN00015609,2026-03-31 04:07:26,USR51084,True,MCH9177,False,17027.64,False,False,UTR7442034347,True,False,,SUCCESS
TXN00011215,2026-03-11 04:21:18,USR58066,True,MCH3424,True,20916.48,False,False,UTR4939181130,True,False,7011,SUCCESS
TXN00013565,2026-02-08 01:05:50,USR24805,False,MCH1473,True,10122.34,False,False,UTR0591501923,True,False,4131,SUCCESS
TXN00016777,2026-01-17 11:28:14,USR61420,False,MCH7148,False,16206.47,False,False,UTR7480964580,True,False,5912,SUCCESS
TXN00012468,2026-02-18 21:06:39,USR70630,False,MCH1008,False,3426.01,False,False,UTR4346120011,True,False,,SUCCESS
TXN00010607,2026-03-23 06:19:32,USR51423,False,MCH5045,True,16222.19,False,False,UTR9767404411,True,False,5411,SUCCESS
TXN00001306,2026-01-14 19:26:04,USR52371,True,MCH4736,True,21775.52,False,False,UTR0000347135,True,False,5411,SUCCESS
TXN00005314,2026-03-19 09:36:21,USR39864,False,MCH4720,True,24051.84,False,False,UTR6841331622,True,False,,FAILED
TXN00015589,2026-03-27 15:15:29,USR94647,False,MCH1367,False,2789.3,False,False,UTR6211927140,True,False,4131,SUCCESS
TXN00019846,2026-01-28 14:12:18,USR17074,False,MCH6476,False,1113.46,False,False,,False,True,4131,FAILED
TXN00006613,2026-01-14 01:43:28,USR25850,True,MCH4901,False,6202.83,False,False,UTR9105580289,True,False,5912,PENDING
TXN00003516,2026-03-26 18:33:07,USR58931,False,MCH6536,False,23450.0,False,False,UTR7795279125,True,False,,PENDING
TXN00011723,2026-03-25 00:00:00,USR45444,False,MCH5948,False,12341.17,False,False,UTR4451709381,True,False,5411,SUCCESS
TXN00014196,2026-01-11 18:03:07,USR36702,True,MCH3898,True,1749.1,False,False,UTR4307756963,True,False,4131,FAILED
TXN00018203,2026-03-27 10:18:48,USR34009,True,MCH9040,True,24755.06,False,False,UTR2361841159,True,False,5812,SUCCESS
TXN00019478,2026-01-31 20:06:15,USR32683,True,MCH3814,False,1131.01,False,False,UTR2461917063,True,False,5411,SUCCESS
TXN00012644,2026-02-13 12:40:25,USR74463,True,MCH9168,False,24798.25,False,False,UTR2841600839,True,False,5411,SUCCESS
TXN00002775,2026-01-06 13:39:14,USR46394,True,MCH7355,True,13668.96,False,False,UTR1869639834,True,False,4131,FAILED
TXN00003617,2026-02-22 03:54:10,USR83621,True,MCH9918,True,13924.05,False,False,,False,True,,SUCCESS
TXN00013147,2026-02-01 13:48:31,USR47360,False,MCH7607,True,23608.86,False,False,UTR4524567443,True,False,5411,PENDING
TXN00005219,2026-02-09 06:18:07,USR52184,True,MCH3354,True,5716.0,False,False,UTR9561651650,True,False,5912,SUCCESS
TXN00014959,2026-01-12 22:21:54,USR60150,False,MCH3019,False,15211.64,False,False,UTR3505289848,True,False,5812,PENDING
TXN00010236,2026-03-08 00:00:00,USR15715,False,MCH1197,True,14519.69,False,False,UTR8000960018,True,False,5411,SUCCESS
TXN00012059,2026-03-02 00:00:00,USR20553,True,MCH8119,True,3105.78,False,False,,False,True,5912,FAILED
TXN00001532,2026-01-13 06:10:30,USR29929,True,MCH5030,False,15262.24,False,False,UTR5087284625,True,False,7011,SUCCESS
TXN00010896,2026-02-25 18:44:26,USR40325,False,MCH1977,True,3830.65,False,False,UTR1418537048,True,False,5411,FAILED
TXN00018760,2026-01-06 19:09:28,USR46721,True,MCH4549,False,16495.05,False,False,UTR7446709031,True,False,4131,SUCCESS
TXN00001174,2026-02-20 22:29:33,USR46289,True,MCH7983,True,6502.49,False,False,UTR3995695925,True,False,,PENDING
TXN00003554,2026-02-14 00:34:25,USR72227,False,MCH5172,False,12642.66,False,False,UTR8760281589,True,False,5411,SUCCESS
TXN00009373,2026-03-21 01:08:44,USR99827,True,MCH2635,False,1261.11,False,False,UTR1895225299,True,False,,PENDING
TXN00011895,2026-02-05 05:50:48,USR29567,False,MCH4932,True,8430.75,False,False,UTR0086644017,True,False,5812,FAILED
TXN00014156,2026-02-13 20:09:12,USR81556,False,MCH7755,False,20814.0,False,False,UTR3232899242,True,False,5411,PENDING
TXN00015929,2026-01-19 15:48:20,USR34336,False,MCH6170,True,8241.39,False,False,UTR0609339534,True,False,5912,SUCCESS
TXN00014588,2026-02-03 06:36:54,USR27466,False,MCH8988,True,4527.44,False,False,UTR7758387656,True,False,4131,SUCCESS
TXN00009261,2026-03-01 10:11:18,USR88765,False,MCH6615,True,11349.31,False,False,UTR5967945147,True,False,4131,PENDING
TXN00000736,2026-02-28 21:37:26,USR77051,False,MCH6509,False,21931.0,False,False,UTR8389950380,True,False,4131,SUCCESS
TXN00013843,2026-01-10 19:47:25,USR31729,False,MCH6880,False,6983.72,False,False,UTR7552031276,True,False,5411,SUCCESS
TXN00003631,2026-02-22 20:38:58,USR89337,False,MCH3615,False,18759.14,False,False,UTR1879781542,True,False,7011,PENDING
TXN00001167,2026-01-22 00:12:45,USR71400,False,MCH9084,False,20805.03,False,False,UTR1056995585,True,False,,SUCCESS
TXN00015457,2026-03-21 14:11:12,USR66623,True,MCH3859,True,21661.71,False,False,UTR2604892387,True,False,7011,SUCCESS
TXN00012955,2026-03-12 12:53:21,USR65800,False,MCH7057,True,10524.8,False,False,UTR8563247832,True,False,5411,SUCCESS
TXN00006802,2026-03-12 00:00:00,USR62142,False,MCH9349,True,2772.47,False,False,UTR0178024860,True,False,5411,SUCCESS
TXN00018706,2026-03-05 11:06:02,USR24771,False,MCH6981,False,9645.22,False,False,UTR3194780477,True,False,,SUCCESS
TXN00019227,2026-01-14 21:40:19,USR83327,False,MCH3760,True,12581.68,False,False,UTR2386259959,True,False,7011,PENDING
TXN00001400,2026-03-22 02:13:10,USR28690,True,MCH5256,True,17672.36,False,False,UTR4979857984,True,False,4131,SUCCESS
TXN00003257,2026-03-07 14:53:16,USR66585,True,MCH2592,True,17304.92,False,False,UTR1390752382,True,False,5912,SUCCESS
TXN00001556,2026-02-02 20:54:17,USR90362,True,MCH7314,True,5309.0,False,False,UTR3874182073,True,False,5812,PENDING
TXN00018406,2026-02-28 21:19:30,USR38000,False,MCH9049,True,1275.63,False,False,UTR2456998454,True,False,5411,SUCCESS
TXN00018336,2026-03-30 22:48:27,USR62525,False,MCH3724,False,24000.02,False,False,UTR3332726908,True,False,5411,SUCCESS
TXN00019023,2026-03-13 06:13:49,USR13772,True,MCH3679,True,14641.0,False,False,UTR1501183400,True,False,4131,PENDING
TXN00015268,2026-03-05 05:29:40,USR37537,False,MCH2529,True,15418.53,False,False,UTR2156306353,True,False,5411,SUCCESS
TXN00007468,2026-02-16 07:49:10,USR74958,False,MCH6004,True,16273.2,False,False,UTR5025021120,True,False,4131,SUCCESS
TXN00019493,2026-03-03 18:36:27,USR74013,True,MCH1566,False,20369.3,False,False,UTR7231538394,True,False,4131,SUCCESS
TXN00001128,2026-02-13 12:19:20,USR43951,False,MCH7005,False,10217.25,False,False,UTR0409112103,True,False,,SUCCESS
TXN00017682,2026-03-25 00:00:00,USR54291,False,MCH7367,False,19335.36,False,False,UTR9252768813,True,False,,SUCCESS
TXN00014414,2026-02-06 15:23:43,USR39508,False,MCH7713,False,5626.76,False,False,UTR8603101608,True,False,5411,FAILED
TXN00018379,2026-03-20 00:00:00,USR14998,False,MCH9751,True,16562.67,False,False,UTR2865275465,True,False,5411,PENDING
TXN00009288,2026-02-18 04:41:19,USR32846,False,MCH1388,True,20509.12,False,False,UTR4198348624,True,False,5912,SUCCESS
TXN00019265,2026-01-21 01:58:45,USR82152,False,MCH9614,False,22877.24,False,False,,False,True,4131,SUCCESS
TXN00017752,2026-02-05 21:39:05,USR13241,True,MCH9764,True,7354.98,False,False,UTR8901777832,True,False,,SUCCESS
TXN00005306,2026-01-09 00:00:00,USR59508,False,MCH4354,True,13393.21,False,False,UTR8333785127,True,False,5411,SUCCESS
TXN00001054,2026-03-03 17:01:14,USR83396,False,MCH1489,False,19971.59,False,False,UTR8771576069,True,False,7011,SUCCESS
TXN00011886,2026-02-22 23:40:41,USR29950,True,MCH4213,False,2786.32,False,False,,False,True,7011,PENDING
TXN00009246,2026-01-07 00:00:00,USR74798,False,MCH5896,True,22873.0,False,False,UTR8905429637,True,False,7011,FAILED
TXN00011191,2026-02-06 05:11:09,USR59691,True,MCH9259,False,15194.51,False,False,UTR7451133436,True,False,5411,SUCCESS
TXN00011737,2026-03-24 19:06:32,USR29403,False,MCH9877,True,15589.56,False,False,UTR7901187629,True,False,7011,PENDING
TXN00006435,2026-01-02 04:48:04,USR17650,False,MCH9045,True,19368.57,False,False,UTR3592824099,True,False,5411,FAILED
TXN00014514,2026-03-27 19:47:32,USR59201,False,MCH6716,True,5786.47,False,False,UTR7219026460,True,False,5411,SUCCESS
TXN00000409,2026-01-19 10:29:38,USR70325,True,MCH6613,False,22635.5,False,False,UTR2537948119,True,False,4131,SUCCESS
TXN00000419,2026-01-06 13:12:17,USR48816,False,MCH4506,False,16816.24,False,False,UTR6691140156,True,False,7011,FAILED
TXN00016609,2026-03-21 20:34:31,USR29124,False,MCH9616,False,5037.59,False,False,UTR2981118755,True,False,5411,PENDING
TXN00005972,2026-02-26 17:57:13,USR31531,True,MCH9457,True,5030.77,False,False,UTR2879049346,True,False,5411,SUCCESS
TXN00019481,2026-03-20 13:10:40,USR27813,False,MCH3628,True,8492.66,False,False,UTR4417849123,True,False,,SUCCESS
TXN00009045,2026-03-16 06:57:06,USR75454,False,MCH5174,False,11408.62,False,False,UTR7161700348,True,False,7011,SUCCESS
TXN00012283,2026-02-26 15:45:50,USR35947,False,MCH9215,False,5355.93,False,False,UTR0017901076,True,False,7011,PENDING
TXN00002731,2026-03-09 04:38:11,USR15596,False,MCH7317,False,18688.64,False,False,UTR3566698706,True,False,,SUCCESS
TXN00018495,2026-01-12 00:00:00,USR99763,True,MCH5755,False,12926.04,False,False,UTR4910497754,True,False,,SUCCESS
TXN00011531,2026-01-04 04:34:07,USR17855,False,MCH8182,False,24285.33,False,False,UTR6792326335,True,False,4131,PENDING
TXN00008718,2026-03-02 12:07:10,USR39576,True,MCH7383,True,17290.72,False,False,UTR6132312138,True,False,5812,PENDING
TXN00009487,2026-02-02 08:37:17,USR11954,False,MCH2505,False,150.73,False,False,UTR9795783783,True,False,5411,SUCCESS
TXN00003395,2026-01-29 23:18:15,USR22065,True,MCH3167,True,22525.01,False,False,,False,True,5912,SUCCESS
TXN00014698,2026-01-14 06:25:56,USR49156,False,MCH9588,False,9580.35,False,False,UTR8870832364,True,False,5912,PENDING
TXN00007066,2026-02-19 18:20:03,USR84072,False,MCH8145,True,15027.92,False,False,UTR1804050984,True,False,5411,SUCCESS
TXN00019191,2026-01-01 18:08:14,USR41212,True,MCH2209,False,17822.0,False,False,UTR7918583549,True,False,,SUCCESS
TXN00003465,2026-03-05 11:11:33,USR86489,False,MCH3883,True,4492.11,False,False,UTR5740471061,True,False,5411,SUCCESS
TXN00002675,2026-03-22 14:56:02,USR87635,True,MCH4723,True,22256.47,False,False,UTR8296978096,True,False,5411,SUCCESS
TXN00000830,2026-02-11 10:22:40,USR78843,True,MCH9197,False,11310.93,False,False,UTR6463148552,True,False,4131,PENDING
TXN00005870,2026-01-19 17:10:16,USR25307,False,MCH1118,True,14714.9,False,False,UTR8214967155,True,False,5812,PENDING
TXN00008336,2026-03-22 17:11:05,USR72145,False,MCH8998,False,11566.8,False,False,UTR9307392350,True,False,,PENDING
TXN00014366,2026-02-28 22:23:09,USR13776,True,MCH9818,False,11576.14,False,False,UTR8470238762,True,False,5812,SUCCESS
TXN00005635,2026-02-15 23:29:58,USR51992,False,MCH3756,False,4614.37,False,False,UTR2012752918,True,False,,SUCCESS
TXN00016065,2026-01-12 09:37:45,USR87363,False,MCH2959,True,1343.85,False,False,UTR5507496767,True,False,5912,SUCCESS
TXN00019165,2026-03-31 09:26:30,USR91410,False,MCH8613,True,20054.89,False,False,UTR2651265898,True,False,5812,PENDING
TXN00007339,2026-01-13 09:59:38,USR24744,False,MCH7774,False,16359.35,True,False,UTR8664573440,True,False,5411,SUCCESS
TXN00000791,2026-03-08 18:16:34,USR67653,False,MCH6345,True,3842.0,False,False,UTR7842303272,True,False,7011,SUCCESS
TXN00006014,2026-02-09 05:37:03,USR15636,False,MCH1878,True,12551.72,False,False,UTR4119249206,True,False,,SUCCESS
TXN00007010,2026-03-31 23:20:46,USR13492,False,MCH3914,False,5213.71,False,False,UTR8819558758,True,False,5812,SUCCESS
TXN00000420,2026-01-05 20:50:24,USR13084,False,MCH6145,False,18812.0,False,False,UTR1420903909,True,False,,PENDING
TXN00013358,2026-01-16 16:07:38,USR22302,True,MCH7550,False,24934.55,False,False,UTR5996180421,True,False,,SUCCESS
TXN00001334,2026-02-11 22:41:59,USR33804,False,MCH8538,False,24908.38,False,False,UTR3836558932,True,False,5812,PENDING
TXN00016074,2026-01-03 02:58:19,USR22606,True,MCH8260,False,21890.16,False,False,UTR2212132176,True,False,7011,SUCCESS
TXN00017247,2026-02-21 23:36:45,USR29080,True,MCH6980,True,254.21,False,False,UTR3787871080,True,False,5812,PENDING
TXN00016754,2026-02-28 22:07:33,USR28926,False,MCH7411,True,11839.12,False,False,UTR1355885748,True,False,4131,FAILED
TXN00018566,2026-03-01 05:24:25,USR88673,True,MCH7087,True,22031.51,False,False,UTR1799222720,True,False,5411,SUCCESS
TXN00012999,2026-02-25 14:38:27,USR28305,False,MCH2434,False,9167.75,False,False,UTR0625488624,True,False,5411,SUCCESS
TXN00017386,2026-03-16 09:57:19,USR52880,True,MCH5112,True,19299.94,False,False,UTR0818949927,True,False,5912,PENDING
TXN00014697,2026-02-02 08:29:30,USR62665,False,MCH4419,True,3302.95,True,False,UTR6982629307,True,False,5411,SUCCESS
TXN00006821,2026-01-16 14:59:29,USR25195,False,MCH1591,True,12060.81,False,False,UTR5620863911,True,False,5411,SUCCESS
TXN00005761,2026-01-15 12:41:30,USR17179,False,MCH8146,True,19055.62,False,False,,False,True,5411,SUCCESS
TXN00015001,2026-02-11 13:07:01,USR77199,False,MCH2921,True,12496.76,False,False,UTR1298255350,True,False,5912,SUCCESS
TXN00005248,2026-02-26 21:45:20,USR89281,False,MCH3602,True,21610.51,False,False,UTR2373140208,True,False,,SUCCESS
TXN00016642,2026-01-24 06:08:42,USR16401,False,MCH7503,True,7256.06,False,False,UTR9842003050,True,False,5812,PENDING
TXN00003839,2026-03-25 21:27:49,USR13018,True,MCH5948,False,23344.4,False,False,UTR2681835186,True,False,,SUCCESS
TXN00003932,2026-01-02 15:56:42,USR67133,False,MCH7507,False,4537.77,False,False,UTR0846942883,True,False,5411,SUCCESS
TXN00011666,2026-03-24 13:25:21,USR64214,False,MCH6951,False,8889.94,False,False,UTR7676437300,True,False,7011,SUCCESS
TXN00007375,2026-01-22 07:09:17,USR81669,False,MCH4546,False,3032.81,False,False,UTR7230730833,True,False,5411,SUCCESS
TXN00016126,2026-03-24 18:24:39,USR46434,True,MCH7302,True,13208.22,False,False,UTR1651029877,True,False,,FAILED
TXN00006737,2026-03-18 03:41:06,USR55785,True,MCH9640,True,23594.92,False,False,UTR3976452123,True,False,5812,PENDING
