complaint_id,txn_id,txn_id_valid_fk,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,transaction_timestamp,reported_timestamp,bank_response_timestamp,timestamps_logically_valid,reporting_delay_days,disputed_amount,disputed_amount_was_negative,disputed_amount_missing,reason_code,reason_code_raw,complaint_text,resolution_status,severity,channel
CBK0001160,TXN00003861,True,USR23561,False,MCH9505,False,2026-02-23 00:00:00,2026-03-01 14:14:20,2026-03-16 14:14:20,True,6.0,2199.33,False,False,FRAUD_SUSPECTED,Fraud Suspected,User claims account was compromised before transaction.,CLOSED,HIGH,APP
CBK0001665,TXN00007306,True,USR21049,True,MCH7578,False,2026-01-13 20:22:00,2026-01-16 00:00:00,,True,2.0,1333.0,False,False,SERVICE_NOT_DELIVERED,not delivered,Customer says amount was debited twice.,PENDING_BANK,LOW,CHATBOT
CBK0001711,TXN00011255,True,USR65114,False,MCH6292,False,2026-01-03 00:00:00,2026-01-04 00:00:00,2026-01-07 01:32:03,True,1.0,,False,True,ACCOUNT_TAKEOVER,login compromised,Customer complaint text unclear due to poor call center notes.,RESOLVED,HIGH,BRANCH
CBK0000408,TXN00002581,True,USR97892,False,MCH9291,True,,2026-03-31 00:46:50,2026-04-11 00:00:00,True,,2926.63,False,False,DUPLICATE_DEBIT,charged twice,Customer says amount was debited twice.,IN_PROGRESS,HIGH,BRANCH
CBK0002575,TXN00009510,True,USR82410,False,MCH1905,False,2026-02-09 00:00:00,2026-02-10 02:13:08,2026-02-10 02:13:00,False,,4843.85,False,False,ACCOUNT_TAKEOVER,account hacked,Payment made to unknown merchant as per customer statement. call dropped,OPEN,LOW,EMAIL
CBK0001908,TXN00018114,True,USR46902,True,MCH6850,False,2026-01-15 00:00:00,2026-01-17 00:00:00,2026-02-09 19:51:00,True,2.0,2570.74,False,False,GENERAL_DISPUTE,no service,User claims account was compromised before transaction.,PENDING_BANK,MEDIUM,APP
CBK0001346,TXN00008727,True,USR34157,False,MCH2836,True,2026-03-23 22:20:50,2026-03-23 23:20:50,2026-04-14 23:20:00,True,0.0,3225.2,False,False,DUPLICATE_DEBIT,double debit,User says UPI PIN was not entered by them.,CLOSED,LOW,EMAIL
CBK0001611,TXN00009947,True,USR19432,True,MCH1827,True,2026-03-29 00:00:00,2026-04-01 00:00:00,2026-04-05 00:00:00,True,3.0,917.78,False,False,AMOUNT_MISMATCH,amount mismatch,Customer says amount was debited twice.,IN_PROGRESS,CRITICAL,IVR
CBK0001426,TXN00002655,True,USR69481,True,MCH1140,False,2026-01-14 00:00:00,2026-02-14 13:03:15,2026-03-10 13:03:15,True,31.0,338.23,False,False,DUPLICATE_DEBIT,double debit,Complaint received after multiple failed attempts.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0000121,TXN00006459,True,USR17577,True,MCH2566,True,2026-01-01 00:00:00,2026-01-02 00:00:00,2026-01-14 00:00:00,True,1.0,2479.76,False,False,DUPLICATE_DEBIT,Duplicate Debit,Merchant service was not delivered after payment.,CLOSED,HIGH,EMAIL
CBK0000957,TXN00010512,True,USR11315,False,MCH7352,False,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-02-17 08:19:00,True,1.0,2568.37,False,False,GENERAL_DISPUTE,dispute raised,Suspicious high-value payment disputed by customer.,IN_PROGRESS,MEDIUM,APP
CBK0002076,TXN00006073,True,USR96064,False,MCH3450,False,2026-02-18 00:00:00,2026-02-22 00:00:00,2026-02-26 00:00:00,True,4.0,7404.88,False,False,DUPLICATE_DEBIT,charged twice,Suspicious high-value payment disputed by customer.,IN_PROGRESS,LOW,BRANCH
CBK0000428,TXN00008599,True,USR96496,True,MCH2065,False,2026-01-05 00:00:00,2026-01-07 00:00:00,2026-02-03 00:00:00,True,2.0,1339.16,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Merchant service was not delivered after payment.,CLOSED,LOW,CALL_CENTER
CBK0001937,TXN00010035,True,USR47034,True,MCH8281,True,2026-03-13 00:00:00,2026-03-16 00:00:00,,True,3.0,7882.54,False,False,DUPLICATE_DEBIT,charged twice,Payment made to unknown merchant as per customer statement. pls check asap,IN_PROGRESS,MEDIUM,CALL_CENTER
CBK0001141,TXN00005079,True,USR69201,False,MCH1384,True,,2026-02-24 11:45:21,2026-03-26 00:00:00,True,,1368.67,False,False,GENERAL_DISPUTE,DUP_DEBIT,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,HIGH,IVR
CBK0000393,TXN00010745,True,USR77915,False,MCH3095,True,2026-01-14 19:00:00,2026-02-13 00:00:00,2026-02-16 23:00:00,True,29.0,2212.96,True,False,ACCOUNT_TAKEOVER,login compromised,User claims account was compromised before transaction.,REJECTED,CRITICAL,BRANCH
CBK0001932,TXN00012671,True,USR93969,False,MCH5980,True,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-01-19 06:39:33,True,3.0,739.17,False,False,ACCOUNT_TAKEOVER,Account Takeover,Customer says amount was debited twice.,CLOSED,MEDIUM,BRANCH
CBK0002696,TXN00011475,True,USR20908,False,MCH7180,False,2026-02-20 13:52:14,2026-03-02 19:52:14,,True,10.0,2769.32,True,False,GENERAL_DISPUTE,customer issue,User reports money deducted but merchant denies receiving payment.,OPEN,MEDIUM,IVR
CBK0001946,TXN00002545,True,USR63194,False,MCH8735,True,2026-02-04 00:00:00,2026-02-07 00:00:00,2026-03-06 16:09:00,True,3.0,230.58,True,False,GENERAL_DISPUTE,DUP_DEBIT,User claims account was compromised before transaction.,OPEN,MEDIUM,APP
CBK0001741,TXN00003351,True,USR12829,True,MCH8665,False,2026-02-16 00:00:00,2026-02-16 00:00:00,,True,0.0,1160.82,False,False,DUPLICATE_DEBIT,double debit,Complaint received after multiple failed attempts.,PENDING_BANK,HIGH,BRANCH
CBK0000589,TXN00017838,True,USR43980,True,MCH2575,True,2026-03-25 06:56:00,2026-03-26 21:56:00,2026-04-12 00:00:00,True,1.0,1201.31,True,False,DUPLICATE_DEBIT,charged twice,Customer complaint text unclear due to poor call center notes.,RESOLVED,HIGH,BRANCH
CBK0002494,TXN00001169,True,USR83883,True,MCH9848,True,2026-01-23 11:36:50,2026-02-03 08:36:50,2026-03-05 08:36:50,True,10.0,6071.0,False,False,GENERAL_DISPUTE,complaint,User reports money deducted but merchant denies receiving payment.,REJECTED,MEDIUM,CHATBOT
CBK0000539,TXN00006526,True,USR71316,True,MCH7840,True,,2026-01-14 18:16:32,2026-02-01 00:00:00,True,,767.36,True,False,SERVICE_NOT_DELIVERED,item not received,payment made to unknown merchant as per customer statement.,RESOLVED,MEDIUM,APP
CBK0001273,TXN00013925,True,USR73010,False,MCH2489,False,,2026-04-01 00:00:00,,True,,3151.89,False,False,GENERAL_DISPUTE,DUP_DEBIT,User reports money deducted but merchant denies receiving payment.,RESOLVED,MEDIUM,CHATBOT
CBK0002029,TXN00005443,True,USR24926,True,MCH5528,True,2026-01-06 02:23:00,2026-01-08 00:00:00,2026-01-08 00:00:00,True,1.0,3291.51,False,False,UNAUTHORIZED_TRANSACTION,not done by me,User claims account was compromised before transaction.,PENDING_BANK,MEDIUM,EMAIL
CBK0001361,,False,USR87714,False,MCH7560,True,2026-02-08 00:00:00,2026-02-19 15:31:00,2026-02-19 00:00:00,False,,3014.44,False,False,AMOUNT_MISMATCH,Wrong Amount,Complaint received after multiple failed attempts.,IN_PROGRESS,MEDIUM,IVR
CBK0001341,TXN00001434,True,USR33704,False,MCH5584,False,2026-02-10 00:00:00,2026-02-26 00:00:00,2026-03-15 02:39:50,True,16.0,3251.08,False,False,AMOUNT_MISMATCH,Wrong Amount,Customer says transaction was not authorized. call dropped,CLOSED,HIGH,IVR
CBK0001854,TXN00017037,True,USR75046,False,MCH2266,True,2026-02-15 20:40:31,2026-02-23 01:40:31,2026-03-01 00:00:00,True,7.0,1937.0,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,customer says transaction was not authorized.,RESOLVED,HIGH,CHATBOT
CBK0002783,TXN00003505,True,USR92295,False,MCH3100,False,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,True,1.0,1516.67,False,False,AMOUNT_MISMATCH,amount mismatch,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,IVR
CBK0000158,TXN00015663,True,USR86472,True,MCH4826,False,2026-03-10 00:00:00,2026-03-13 00:00:00,2026-04-07 14:02:00,True,3.0,5021.55,False,False,AMOUNT_MISMATCH,extra amount deducted,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,MEDIUM,BRANCH
CBK0000760,TXN00007966,True,USR83977,False,MCH8953,True,2026-03-11 00:00:00,2026-03-13 00:00:00,2026-03-20 00:00:00,True,2.0,529.0,False,False,UNAUTHORIZED_TRANSACTION,not done by me,Suspicious high-value payment disputed by customer.,IN_PROGRESS,LOW,CALL_CENTER
CBK0001448,TXN00006897,True,USR81435,False,MCH9291,True,2026-01-01 14:21:00,2026-01-03 00:00:00,2026-01-31 00:00:00,True,1.0,3386.1,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,CALL_CENTER
CBK0000094,TXN00011368,True,USR24563,False,MCH8712,False,2026-03-04 00:00:00,2026-03-14 22:30:00,2026-03-20 22:30:57,True,10.0,3661.74,False,False,ACCOUNT_TAKEOVER,ATO,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,OPEN,MEDIUM,CALL_CENTER
CBK0002690,TXN00005810,True,USR29306,False,MCH4473,False,2026-03-08 00:35:54,2026-03-15 00:00:00,2026-04-05 00:00:00,True,6.0,2850.55,True,False,SERVICE_NOT_DELIVERED,not delivered,Customer says transaction was not authorized.,CLOSED,MEDIUM,IVR
CBK0001173,TXN00009905,True,USR98061,False,MCH4181,False,2026-02-08 01:36:40,2026-02-13 16:36:40,2026-03-05 16:36:40,True,5.0,2251.54,False,False,FRAUD_SUSPECTED,FRAUD,Customer says amount was debited twice.,RESOLVED,MEDIUM,APP
CBK0000262,TXN00000442,True,USR95504,True,MCH6810,False,2026-03-29 00:00:00,2026-04-08 00:00:00,2026-04-20 00:00:00,True,10.0,3270.0,False,False,DUPLICATE_DEBIT,double debit,Suspicious high-value payment disputed by cust.,RESOLVED,LOW,EMAIL
CBK0000065,TXN00007639,True,USR34880,False,MCH1812,True,2026-03-25 00:00:00,2026-03-26 08:18:55,,True,1.0,544.0,False,False,AMOUNT_MISMATCH,incorrect amount,User reports money deducted but merchant denies receiving payment.,CLOSED,LOW,IVR
CBK0000330,TXN00002603,True,USR33908,False,MCH3923,False,2026-02-19 00:11:00,2026-02-20 00:00:00,2026-03-21 16:11:00,True,0.0,2150.04,False,False,FRAUD_SUSPECTED,fraud,Suspicious high-value payment disputed by customer.,OPEN,MEDIUM,CHATBOT
CBK0001903,TXN00010389,True,USR31084,True,MCH8801,True,2026-01-29 00:00:00,2026-01-31 00:00:00,2026-02-06 20:36:40,True,2.0,6649.93,True,False,AMOUNT_MISMATCH,Wrong Amount,Merchant service was not delivered after payment.,REJECTED,LOW,BRANCH
CBK0002313,TXN00009432,True,USR22939,False,MCH5264,False,2026-03-30 00:00:00,,2026-04-21 06:14:00,True,,1466.07,True,False,GENERAL_DISPUTE,Customer Dispute,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,OPEN,MEDIUM,CALL_CENTER
CBK0001773,TXN00016920,True,USR32081,False,MCH6850,False,2026-01-20 00:00:00,2026-01-20 00:00:00,,True,0.0,2798.0,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,User says UPI PIN was not entered by them. NA,CLOSED,MEDIUM,CHATBOT
CBK0000808,TXN00006505,True,USR69795,False,MCH2065,False,2026-01-22 00:00:00,2026-01-25 00:00:00,2026-02-10 01:06:27,True,3.0,2740.0,False,False,GENERAL_DISPUTE,complaint,User claims account was compromised before transaction.,RESOLVED,MEDIUM,CHATBOT
CBK0002383,TXN00000491,True,USR82159,False,MCH4802,True,2026-02-01 05:37:43,2026-02-01 00:00:00,2026-02-13 00:00:00,False,,929.69,False,False,SERVICE_NOT_DELIVERED,item not received,Customer says amount was debited twice.,IN_PROGRESS,MEDIUM,BRANCH
CBK0001970,TXN00018732,True,USR27533,True,MCH1428,True,2026-02-07 00:00:00,2026-02-11 00:00:00,2026-02-23 04:55:14,True,4.0,2042.84,False,False,SERVICE_NOT_DELIVERED,service failed,user says upi pin was not entered by them.,OPEN,HIGH,BRANCH
CBK0001582,TXN00016057,True,USR78482,True,MCH9821,True,2026-01-18 01:06:00,2026-01-19 00:00:00,,True,0.0,3429.16,False,False,GENERAL_DISPUTE,complaint,Customer says amount was debited twice.,CLOSED,HIGH,CHATBOT
CBK0000241,TXN00009866,True,USR33877,False,MCH1509,True,2026-02-21 16:02:00,2026-02-23 00:00:00,2026-03-11 23:02:56,True,1.0,6769.33,False,False,AMOUNT_MISMATCH,Wrong Amount,Payment made to unknown merchant as per customer statement.,RESOLVED,MEDIUM,IVR
CBK0001895,TXN00015855,True,USR98971,True,MCH6850,False,2026-01-20 00:00:00,2026-02-19 00:00:00,2026-03-15 22:42:00,True,30.0,3458.58,False,False,GENERAL_DISPUTE,dispute raised,User claims account was compromised before transaction.,RESOLVED,MEDIUM,BRANCH
CBK0000771,TXN00009466,True,USR62254,True,MCH5885,False,2026-03-29 00:00:00,2026-04-01 00:20:18,2026-04-18 00:00:00,True,3.0,11523.08,False,False,GENERAL_DISPUTE,no service,Payment made to unknown merchant as per customer statement.,PENDING_BANK,CRITICAL,CHATBOT
CBK0002340,TXN00012698,True,USR17047,False,MCH3815,False,2026-03-12 00:00:00,2026-03-14 00:00:00,2026-03-25 05:16:35,True,2.0,2283.53,False,False,ACCOUNT_TAKEOVER,login compromised,user reports money deducted but merchant denies receiving payment.,PENDING_BANK,HIGH,EMAIL
CBK0001252,TXN00004709,True,USR59225,True,MCH8154,True,2026-01-21 02:55:00,2026-01-22 20:55:00,2026-01-30 00:00:00,True,1.0,741.74,True,False,AMOUNT_MISMATCH,Wrong Amount,user claims account was compromised before transaction.,PENDING_BANK,LOW,APP
CBK0001041,TXN00010337,True,USR26761,True,MCH7733,True,2026-01-05 00:00:00,2026-01-13 08:17:17,2026-02-05 00:00:00,True,8.0,2203.0,False,False,FRAUD_SUSPECTED,scam,Merchant service was not delivered after payment.,PENDING_BANK,LOW,CHATBOT
CBK0000450,TXN00001983,True,USR22405,False,MCH9291,True,2026-03-01 22:52:22,2026-03-12 00:00:00,2026-03-23 00:00:00,True,10.0,1315.22,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,User claims account was compromised before transaction.,CLOSED,HIGH,BRANCH
CBK0000944,TXN00005837,True,USR50434,True,MCH6459,False,,2026-02-24 00:00:00,,True,,438.11,False,False,DUPLICATE_DEBIT,charged twice,Complaint received after multiple failed attempts.,REJECTED,LOW,CALL_CENTER
CBK0000402,TXN00002200,True,USR69672,False,MCH6960,True,2026-02-09 08:40:20,2026-02-12 00:00:00,,True,2.0,3741.98,False,False,GENERAL_DISPUTE,customer issue,payment made to unknown merchant as per customer statement.,IN_PROGRESS,LOW,CALL_CENTER
CBK0001528,TXN00007889,True,USR97360,False,MCH4970,False,2026-03-20 00:00:00,,2026-04-05 00:00:00,True,,3625.88,False,False,FRAUD_SUSPECTED,suspicious transaction,Customer says transaction was not authorized.,PENDING_BANK,MEDIUM,IVR
CBK0001228,TXN00005490,True,USR81497,True,MCH2383,True,2026-03-22 00:00:00,2026-03-25 00:00:00,2026-04-13 00:00:00,True,3.0,,False,True,FRAUD_SUSPECTED,fraud,Customer says amount was debited twice.,OPEN,MEDIUM,BRANCH
CBK0001342,TXN00000213,True,USR40195,False,MCH3586,True,2026-02-17 07:41:15,2026-02-24 23:41:15,2026-03-09 00:00:00,True,7.0,658.27,False,False,GENERAL_DISPUTE,dispute raised,payment made to unknown merchant as per customer statement.,CLOSED,MEDIUM,BRANCH
CBK0002105,TXN00012640,True,USR96038,True,MCH7326,True,2026-02-19 00:00:00,2026-03-07 00:00:00,2026-03-17 04:15:00,True,16.0,3800.84,False,False,DUPLICATE_DEBIT,charged twice,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,HIGH,CHATBOT
CBK0002339,TXN00002981,True,USR58082,False,MCH2266,True,2026-02-11 21:42:41,2026-02-13 19:42:41,,True,1.0,7275.81,False,False,GENERAL_DISPUTE,customer issue,Suspicious high-value payment disputed by cust.,REJECTED,HIGH,CALL_CENTER
CBK0002209,TXN00007219,True,USR48423,False,MCH2383,True,2026-02-21 00:00:00,2026-02-24 01:52:32,2026-03-01 00:00:00,True,3.0,5143.78,False,False,GENERAL_DISPUTE,no service,User reports money deducted but merchant denies receiving payment. call dropped,RESOLVED,LOW,CHATBOT
CBK0002399,TXN00015080,True,USR43847,False,MCH7901,True,2026-02-15 00:00:00,2026-02-16 00:00:00,2026-03-17 00:00:00,True,1.0,17242.91,False,False,DUPLICATE_DEBIT,charged twice,Customer says transaction was not authorized.,CLOSED,MEDIUM,BRANCH
CBK0000113,TXN00008131,True,USR37470,True,MCH4899,False,2026-03-27 23:37:00,2026-03-31 00:00:00,,True,3.0,2367.83,False,False,SERVICE_NOT_DELIVERED,not delivered,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,APP
CBK0001248,TXN00012952,True,USR21667,True,MCH2739,False,2026-02-02 08:39:00,2026-02-18 02:39:13,,True,15.0,596.6,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Customer says transaction was not authorized.,PENDING_BANK,LOW,CHATBOT
CBK0002189,TXN00001962,True,USR79577,False,MCH4590,False,2026-03-19 00:00:00,2026-03-24 13:53:58,2026-03-26 00:00:00,True,5.0,,False,True,SERVICE_NOT_DELIVERED,delivery issue,User reports money deducted but merchant denies receiving payment.,RESOLVED,MEDIUM,CALL_CENTER
CBK0002042,TXN00004367,True,USR27533,True,MCH4473,False,2026-03-09 00:00:00,2026-04-24 16:40:44,2026-05-23 16:40:00,True,46.0,2126.85,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,User claims account was compromised before transaction.,RESOLVED,HIGH,APP
CBK0001782,TXN00014790,True,USR75856,True,MCH6661,False,2026-01-26 00:00:00,2026-01-27 06:56:34,,True,1.0,350.19,False,False,ACCOUNT_TAKEOVER,account hacked,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,REJECTED,MEDIUM,CALL_CENTER
CBK0002374,TXN00005973,True,USR96482,False,MCH8041,False,,2026-02-07 00:00:00,2026-02-22 00:00:00,True,,10229.48,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,User claims account was compromised before transaction.,PENDING_BANK,MEDIUM,APP
CBK0000175,TXN00009098,True,USR33215,False,MCH3992,False,2026-01-04 00:23:38,2026-01-01 00:23:00,2026-01-28 00:00:00,False,,4947.89,False,False,SERVICE_NOT_DELIVERED,service failed,Payment made to unknown merchant as per customer statement.,CLOSED,LOW,IVR
CBK0002088,TXN00008054,True,USR62622,False,MCH9449,False,2026-02-18 13:04:00,2026-02-24 00:00:00,2026-03-22 07:04:00,True,5.0,1065.28,False,False,ACCOUNT_TAKEOVER,ATO,Complaint received after multiple failed attempts.,OPEN,HIGH,CHATBOT
CBK0000524,TXN00015049,True,USR87914,False,MCH2893,False,2026-01-19 00:00:00,2026-01-15 00:00:00,2026-02-01 00:00:00,False,,1148.57,False,False,FRAUD_SUSPECTED,Fraud Suspected,merchant service was not delivered after payment.,IN_PROGRESS,MEDIUM,EMAIL
CBK0000998,TXN00003928,True,USR14815,False,MCH1685,False,2026-01-15 00:00:00,2026-01-17 15:37:13,2026-01-24 00:00:00,True,2.0,3481.55,False,False,DUPLICATE_DEBIT,double debit,Suspicious high-value payment disputed by customer.,IN_PROGRESS,CRITICAL,EMAIL
CBK0001030,TXN00015761,True,USR84665,False,MCH9176,True,,2026-02-09 00:00:00,2026-02-15 00:00:00,True,,1091.95,False,False,AMOUNT_MISMATCH,Wrong Amount,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,BRANCH
CBK0001296,TXN00000132,True,USR44587,True,MCH4473,False,2026-02-05 00:00:00,2026-02-08 02:36:00,2026-02-14 02:36:00,True,3.0,548.59,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,APP
CBK0000703,TXN00008400,True,USR58377,False,MCH6418,True,2026-02-08 00:00:00,2026-02-11 00:00:00,,True,3.0,1939.11,False,False,ACCOUNT_TAKEOVER,Account Takeover,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,OPEN,LOW,APP
CBK0002094,TXN00005575,True,USR62840,False,MCH8723,False,2026-01-03 14:47:00,2026-01-05 00:00:00,2026-02-04 00:00:00,True,1.0,1946.37,False,False,UNAUTHORIZED_TRANSACTION,not done by me,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,MEDIUM,IVR
CBK0002219,TXN00005580,True,USR84190,False,MCH8763,False,2026-01-14 11:35:35,2026-01-25 00:00:00,2026-02-21 00:00:00,True,10.0,3654.65,False,False,DUPLICATE_DEBIT,Duplicate Debit,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,RESOLVED,HIGH,BRANCH
CBK0000636,TXN00018402,True,USR46308,False,MCH2781,False,,2026-02-27 00:00:00,2026-03-07 15:34:55,True,,1848.85,False,False,ACCOUNT_TAKEOVER,login compromised,User claims account was compromised before transaction. details missing,CLOSED,LOW,IVR
CBK0000682,TXN00002422,True,USR74392,True,MCH7833,True,2026-03-25 00:00:00,2026-03-29 02:21:00,2026-04-07 00:00:00,True,4.0,412.17,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,REJECTED,MEDIUM,BRANCH
CBK0002335,TXN00000843,True,USR66411,False,MCH2439,False,2026-03-30 00:00:00,2026-04-05 00:00:00,2026-04-29 00:00:00,True,6.0,1440.33,True,False,GENERAL_DISPUTE,customer issue,User says UPI PIN was not entered by them.,OPEN,LOW,EMAIL
CBK0000482,TXN00014460,True,USR25683,False,MCH5655,False,2026-02-07 00:00:00,2026-02-07 21:08:40,2026-02-14 21:08:00,True,0.0,651.01,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Payment made to unknown merchant as per customer statement. details missing,RESOLVED,HIGH,IVR
CBK0002658,TXN00001412,True,USR91038,False,MCH9217,False,,2026-02-27 07:04:24,2026-03-15 07:04:00,True,,2142.0,False,False,AMOUNT_MISMATCH,amount mismatch,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,HIGH,BRANCH
CBK0002744,TXN00012832,True,USR47729,False,MCH4521,True,2026-03-05 03:30:57,2026-04-04 00:00:00,2026-04-29 22:30:57,True,29.0,,False,True,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Customer says transaction was not authorized.,IN_PROGRESS,LOW,IVR
CBK0002582,TXN00016961,True,USR66391,False,MCH2476,True,2026-03-15 00:00:00,2026-03-16 00:00:00,2026-03-30 16:16:00,True,1.0,508.34,False,False,FRAUD_SUSPECTED,fraud,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,PENDING_BANK,CRITICAL,APP
CBK0002422,TXN00019169,True,USR46308,False,MCH9028,False,2026-03-26 00:00:00,2026-03-29 00:00:00,,True,3.0,8504.48,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,user claims account was compromised before transaction.,IN_PROGRESS,HIGH,CALL_CENTER
CBK0002389,TXN00013105,True,USR51442,True,MCH8389,True,2026-01-15 00:00:00,,2026-01-27 14:40:00,True,,,False,True,ACCOUNT_TAKEOVER,login compromised,Complaint received after multiple failed attempts.,REJECTED,LOW,EMAIL
CBK0002504,TXN00010218,True,USR72223,True,MCH9305,False,2026-02-12 00:00:00,2026-02-14 00:00:00,2026-02-25 20:16:09,True,2.0,1320.18,False,False,ACCOUNT_TAKEOVER,account hacked,Customer says transaction was not authorized.,REJECTED,MEDIUM,CALL_CENTER
CBK0000413,TXN00014824,True,USR46130,False,MCH3100,False,,2026-01-28 16:44:01,,True,,898.64,False,False,GENERAL_DISPUTE,customer issue,User claims account was compromised before transaction.,IN_PROGRESS,LOW,IVR
CBK0000735,TXN00011503,True,USR69437,True,MCH4181,False,2026-03-09 00:00:00,2026-03-12 00:00:00,2026-03-20 00:00:00,True,3.0,2059.59,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,user claims account was compromised before transaction.,RESOLVED,LOW,CALL_CENTER
CBK0001131,,False,USR67135,False,MCH5078,False,2026-02-27 00:00:00,2026-03-01 00:00:00,2026-03-03 12:32:06,True,2.0,2342.67,True,False,ACCOUNT_TAKEOVER,Account Takeover,Payment made to unknown merchant as per customer statement.,RESOLVED,MEDIUM,IVR
CBK0001289,TXN00014346,True,USR42041,False,MCH2938,True,2026-01-31 00:00:00,2026-02-16 00:00:00,2026-03-04 06:21:47,True,16.0,1908.15,True,False,SERVICE_NOT_DELIVERED,service failed,User claims account was compromised before transaction.,PENDING_BANK,LOW,IVR
CBK0002650,TXN00017156,True,USR66478,False,MCH1329,False,2026-02-17 00:00:00,2026-02-21 00:00:00,2026-03-22 06:13:00,True,4.0,2089.48,False,False,GENERAL_DISPUTE,dispute raised,User claims account was compromised before transaction. urgent,OPEN,MEDIUM,BRANCH
CBK0001859,TXN00011491,True,USR73845,True,MCH2215,True,2026-01-14 00:00:00,2026-01-18 00:00:00,2026-02-16 05:51:47,True,4.0,1506.11,False,False,ACCOUNT_TAKEOVER,login compromised,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,BRANCH
CBK0000993,TXN00007102,True,USR24926,True,MCH7286,False,2026-03-23 00:26:00,2026-03-28 00:00:00,2026-04-06 00:00:00,True,4.0,11415.12,False,False,SERVICE_NOT_DELIVERED,merchant service issue,customer says amount was debited twice.,IN_PROGRESS,MEDIUM,APP
CBK0000018,TXN00013395,True,USR33081,False,MCH5650,False,2026-01-08 00:00:00,2026-01-10 00:00:00,,True,2.0,6485.64,False,False,ACCOUNT_TAKEOVER,account hacked,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,CLOSED,MEDIUM,CHATBOT
CBK0001108,TXN00002909,True,USR19725,False,MCH3152,False,2026-03-10 00:00:00,2026-03-11 00:00:00,2026-04-05 09:32:45,True,1.0,450.33,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,Customer says amount was debited twice.,CLOSED,LOW,EMAIL
CBK0001698,TXN00015223,True,USR23621,False,MCH7119,False,2026-02-08 05:56:19,2026-02-09 00:00:00,,True,0.0,1336.12,False,False,SERVICE_NOT_DELIVERED,item not received,Merchant service was not delivered after payment.,RESOLVED,MEDIUM,EMAIL
CBK0001803,TXN00007718,True,USR33934,True,MCH1524,False,2026-03-26 00:00:00,2026-03-28 00:00:00,2026-04-18 00:00:00,True,2.0,1496.09,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,HIGH,EMAIL
CBK0002290,TXN00008903,True,USR27947,True,MCH7284,False,2026-02-17 16:33:46,2026-02-24 00:00:00,2026-03-01 00:00:00,True,6.0,601.89,False,False,FRAUD_SUSPECTED,FRAUD,suspicious high-value payment disputed by customer.,IN_PROGRESS,CRITICAL,APP
CBK0001371,TXN00005048,True,USR43424,False,MCH1320,True,2026-02-09 00:00:00,2026-02-10 00:00:00,2026-03-12 00:00:00,True,1.0,2992.52,False,False,DUPLICATE_DEBIT,charged twice,User says UPI PIN was not entered by them.,RESOLVED,HIGH,IVR
